Address,Postcode,Suburb,Regionname,CouncilArea,Type,Price,SellerG,Method,Date,Year,Month,Bedroom,Bathroom,Bathroom_was_0,Car,Car_was_missing,Distance,Landsize,Landsize_Indicator,BuildingArea,BuildingArea_was_missing
2 Barkly St,3057,Brunswick East,Northern Metropolitan,Moreland,t,800000,Nelson,VB,2016-06-18,2016,6,3,3.0,False,2.0,False,4.5,0,1,134.0,True
41 Barkly St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1679000,Nelson,S,2016-11-19,2016,11,3,2.0,False,0.0,False,4.5,326,0,118.0,False
2/33 Linden St,3057,Brunswick East,Northern Metropolitan,Moreland,t,1050000,Jellis,PI,2016-11-19,2016,11,3,3.0,False,2.0,False,4.5,87,0,151.0,False
15 Ethel St,3057,Brunswick East,Northern Metropolitan,Moreland,h,957000,Nelson,S,2016-05-22,2016,5,2,1.0,False,1.0,False,4.5,148,0,82.0,True
160 Glenlyon Rd,3057,Brunswick East,Northern Metropolitan,Moreland,h,825000,Nelson,PI,2016-05-22,2016,5,3,1.0,False,1.0,False,4.5,213,0,116.0,False
14 Hutchinson St,3057,Brunswick East,Northern Metropolitan,Moreland,h,998000,Nelson,S,2016-04-23,2016,4,3,1.0,False,2.0,False,4.5,104,0,118.0,False
1/10 Linden St,3057,Brunswick East,Northern Metropolitan,Moreland,t,1010000,Nelson,S,2016-04-23,2016,4,3,2.0,False,1.0,False,4.5,0,1,133.0,False
5 John St,3057,Brunswick East,Northern Metropolitan,Moreland,h,910000,Jellis,S,2016-09-24,2016,9,2,1.0,False,1.0,False,4.5,231,0,103.0,True
156 Glenlyon Rd,3057,Brunswick East,Northern Metropolitan,Moreland,h,1050000,Nelson,S,2016-06-27,2016,6,3,1.0,False,1.0,False,4.5,279,0,122.0,False
310/330 Lygon St,3057,Brunswick East,Northern Metropolitan,Moreland,u,445000,Jellis,S,2016-06-27,2016,6,2,1.0,False,1.0,False,4.5,0,1,70.0,True
54 Victoria St,3057,Brunswick East,Northern Metropolitan,Moreland,h,970000,Nelson,S,2016-06-27,2016,6,1,1.0,False,1.0,False,4.5,213,0,94.0,True
192 Blyth St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1600000,Jellis,S,2016-11-27,2016,11,3,1.0,False,2.0,False,4.5,812,0,113.0,False
120 Victoria St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1325000,Jellis,PI,2016-11-27,2016,11,3,2.0,False,2.0,False,4.5,190,0,135.0,False
106/360 Lygon St,3057,Brunswick East,Northern Metropolitan,Moreland,u,480000,Jellis,PI,2016-05-28,2016,5,2,2.0,False,1.0,False,4.5,0,1,85.0,True
18/408 Lygon St,3057,Brunswick East,Northern Metropolitan,Moreland,u,400000,Jellis,SP,2016-05-28,2016,5,2,1.0,False,1.0,False,4.5,0,1,85.0,True
28/29 Nunan St,3057,Brunswick East,Northern Metropolitan,Moreland,u,570000,hockingstuart,S,2016-05-28,2016,5,2,1.0,False,1.0,False,4.5,0,1,78.0,True
3/14 Oconnor St,3057,Brunswick East,Northern Metropolitan,Moreland,t,771000,Nelson,SP,2016-05-28,2016,5,2,2.0,False,2.0,False,4.5,0,1,92.0,True
22 Lord St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1335000,Jellis,S,2016-07-30,2016,7,3,1.0,False,2.0,False,4.5,308,0,113.0,False
7/162 Lygon St,3057,Brunswick East,Northern Metropolitan,Moreland,u,420000,Jellis,PI,2016-07-30,2016,7,2,1.0,False,1.0,False,4.5,0,1,71.0,True
3/10 Rathdowne St,3057,Brunswick East,Northern Metropolitan,Moreland,t,805000,Woodards,S,2016-07-30,2016,7,2,1.0,False,1.0,False,4.5,0,1,114.0,False
217 Stewart St,3057,Brunswick East,Northern Metropolitan,Moreland,t,892000,hockingstuart,S,2016-07-30,2016,7,3,2.0,False,1.0,False,4.5,0,1,132.0,True
60 Gibdon St,3121,Burnley,Northern Metropolitan,Yarra,h,1005000,Biggin,SP,2016-12-03,2016,12,2,1.0,False,0.0,False,3.5,0,1,82.0,True
12 Loyola Gr,3121,Burnley,Northern Metropolitan,Yarra,h,1231010,Jellis,SP,2016-12-10,2016,12,2,1.0,False,2.0,False,3.5,225,0,119.0,False
92 Madden Gr,3121,Burnley,Northern Metropolitan,Yarra,h,881000,Jellis,SP,2016-04-16,2016,4,2,1.0,False,1.0,False,3.5,172,0,94.0,False
148 Stawell St,3121,Burnley,Northern Metropolitan,Yarra,h,1202500,Jellis,S,2016-09-24,2016,9,2,1.0,False,1.0,False,3.5,149,0,77.0,False
154 Stawell St,3121,Burnley,Northern Metropolitan,Yarra,h,1435000,Jellis,S,2017-02-25,2017,2,3,1.0,False,0.0,False,3.5,182,0,102.0,False
11 Bailey Ct,3061,Campbellfield,Northern Metropolitan,Hume,h,368000,Iconek,SP,2016-12-03,2016,12,3,1.0,False,2.0,False,14.5,600,0,117.0,True
7 Keown Ct,3061,Campbellfield,Northern Metropolitan,Hume,h,455000,YPA,S,2016-12-03,2016,12,3,1.0,False,1.0,False,14.5,766,0,126.0,True
46/121 Rathdowne St,3053,Carlton,Northern Metropolitan,Melbourne,u,735000,Woodards,SP,2016-12-03,2016,12,3,1.0,False,2.0,False,1.8,0,1,113.0,True
22 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,h,1460000,Nelson,S,2017-03-04,2017,3,2,1.0,False,0.0,False,1.8,99,0,82.0,True
8/31 Bouverie St,3053,Carlton,Northern Metropolitan,Melbourne,u,860000,Woodards,PI,2016-06-04,2016,6,2,2.0,False,1.0,False,1.8,0,1,109.0,False
40 Carlton St,3053,Carlton,Northern Metropolitan,Melbourne,h,1662000,Nelson,S,2016-05-07,2016,5,3,1.0,False,0.0,False,1.8,118,0,121.0,True
254 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,h,1590000,Woodards,SP,2016-05-07,2016,5,2,2.0,False,2.0,False,1.8,100,0,106.0,False
111/101 Grattan St,3053,Carlton,Northern Metropolitan,Melbourne,u,610250,Nelson,S,2016-05-07,2016,5,2,1.0,False,1.0,False,1.8,0,1,72.0,False
83 Princes St,3053,Carlton,Northern Metropolitan,Melbourne,h,720000,hockingstuart,PI,2016-05-07,2016,5,2,1.0,False,1.0,False,1.8,117,0,71.0,False
83 Cardigan St,3053,Carlton,Northern Metropolitan,Melbourne,h,840000,Jellis,SP,2016-10-08,2016,10,2,1.0,False,0.0,False,1.8,66,0,81.0,False
704/668 Swanston St,3053,Carlton,Northern Metropolitan,Melbourne,u,795000,Nelson,S,2016-12-10,2016,12,2,2.0,False,1.0,False,1.8,0,1,91.0,True
8/220 Elgin St,3053,Carlton,Northern Metropolitan,Melbourne,u,705000,Harrington,S,2016-11-12,2016,11,2,1.0,False,1.0,False,1.8,0,1,70.0,False
268 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,u,435000,Woodards,S,2016-08-13,2016,8,1,1.0,False,1.0,False,1.8,0,1,61.0,True
176 Cardigan St,3053,Carlton,Northern Metropolitan,Melbourne,h,1630100,Ascend,S,2016-05-14,2016,5,4,2.0,False,0.0,False,1.8,132,0,195.0,False
102/479 Cardigan St,3053,Carlton,Northern Metropolitan,Melbourne,u,480000,Jellis,VB,2016-05-14,2016,5,2,1.0,False,1.0,False,1.8,0,1,71.0,True
136 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,h,1600000,hockingstuart,PI,2016-05-14,2016,5,4,2.0,False,1.0,False,1.8,635,0,193.0,True
403/20 Reeves St,3053,Carlton,Northern Metropolitan,Melbourne,u,500000,Harrington,S,2016-05-14,2016,5,2,2.0,False,1.0,False,1.8,0,1,65.0,False
18 Pitt St,3053,Carlton,Northern Metropolitan,Melbourne,h,920000,Woodards,SP,2016-10-15,2016,10,3,1.0,False,0.0,False,1.8,121,0,118.0,True
99 Neill St,3053,Carlton,Northern Metropolitan,Melbourne,h,1600000,Nelson,SP,2016-09-17,2016,9,2,3.0,False,1.0,False,1.8,0,1,192.0,False
100 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,h,1010000,Jellis,S,2017-03-18,2017,3,2,1.0,False,0.0,False,1.8,101,0,60.0,False
14/52 Leicester St,3053,Carlton,Northern Metropolitan,Melbourne,u,875000,Jellis,S,2017-03-18,2017,3,3,1.0,False,1.0,False,1.8,0,1,110.0,True
34 Barkly St,3053,Carlton,Northern Metropolitan,Melbourne,h,1170000,Nelson,S,2016-06-18,2016,6,2,1.0,False,1.0,False,1.8,144,0,81.0,False
436 Lygon St,3053,Carlton,Northern Metropolitan,Melbourne,h,1260000,Nelson,PI,2016-06-18,2016,6,4,1.0,False,2.0,False,1.8,151,0,145.0,True
205/37 Palmerston St,3053,Carlton,Northern Metropolitan,Melbourne,u,600000,Woodards,PI,2016-05-22,2016,5,2,2.0,False,1.0,False,1.8,0,1,67.0,False
309/20 Reeves St,3053,Carlton,Northern Metropolitan,Melbourne,u,310000,hockingstuart,PI,2016-05-22,2016,5,1,1.0,False,1.0,False,1.8,0,1,62.0,True
99 Neill St,3053,Carlton,Northern Metropolitan,Melbourne,h,1550000,Nelson,VB,2016-08-22,2016,8,2,3.0,False,1.0,False,1.8,0,1,192.0,False
32 Dorrit St,3053,Carlton,Northern Metropolitan,Melbourne,h,2033000,Nelson,S,2016-04-23,2016,4,2,2.0,False,2.0,False,1.8,123,0,131.0,True
2/105 Neill St,3053,Carlton,Northern Metropolitan,Melbourne,u,1110000,Nelson,S,2016-09-24,2016,9,3,2.0,False,1.0,False,1.8,0,1,132.0,True
130 Rathdowne St,3053,Carlton,Northern Metropolitan,Melbourne,h,1616000,Woodards,S,2017-02-25,2017,2,4,1.0,False,0.0,False,1.8,152,0,139.0,False
13/25 Barkly St,3053,Carlton,Northern Metropolitan,Melbourne,u,585000,Walshe,S,2016-11-27,2016,11,2,1.0,False,1.0,False,1.8,0,1,70.0,True
73 Palmerston St,3053,Carlton,Northern Metropolitan,Melbourne,h,1162000,Woodards,S,2016-11-27,2016,11,4,1.0,False,0.0,False,1.8,121,0,122.0,True
30/188 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,u,589000,Nelson,S,2016-05-28,2016,5,2,1.0,False,1.0,False,1.8,0,1,63.0,False
425 Cardigan St,3053,Carlton,Northern Metropolitan,Melbourne,h,2345000,Woodards,S,2016-08-28,2016,8,4,1.0,False,1.0,False,1.8,284,0,138.0,True
27 Faraday St,3053,Carlton,Northern Metropolitan,Melbourne,h,1117000,Woodards,S,2016-08-28,2016,8,2,1.0,False,0.0,False,1.8,128,0,92.0,False
12/209 Cardigan St,3053,Carlton,Northern Metropolitan,Melbourne,u,600000,Nelson,VB,2016-07-30,2016,7,2,1.0,False,1.0,False,1.8,0,1,66.0,True
24 Pitt St,3053,Carlton,Northern Metropolitan,Melbourne,h,957000,Woodards,S,2016-07-30,2016,7,2,1.0,False,1.0,False,1.8,122,0,86.0,True
37/22 Agnes St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,740000,Woodards,SP,2016-10-08,2016,10,2,1.0,True,0.0,False,1.5,0,1,73.0,True
6/45 Gipps St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,1015000,Caine,S,2016-10-08,2016,10,1,1.0,False,1.0,False,1.5,0,1,61.0,True
706/30 St Andrews Pl,3002,East Melbourne,Northern Metropolitan,Melbourne,u,1400000,Caine,S,2016-10-08,2016,10,2,2.0,False,1.0,False,1.5,0,1,96.0,True
203/140 Gipps St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,1935000,Nelson,SP,2016-07-16,2016,7,2,2.0,False,2.0,False,1.5,0,1,150.0,False
496 Victoria Pde,3002,East Melbourne,Northern Metropolitan,Melbourne,h,1475000,Frank,S,2016-06-18,2016,6,2,1.0,False,1.0,False,1.5,179,0,95.0,True
1/187 George St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,700000,Harcourts,PI,2016-08-22,2016,8,2,2.0,False,1.0,False,1.5,0,1,65.0,False
6/108 George St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,565000,Caine,SP,2016-09-24,2016,9,1,1.0,False,0.0,False,1.5,0,1,60.0,True
2/35 Powlett St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,900000,Caine,SP,2017-02-25,2017,2,2,1.0,False,1.0,False,1.5,0,1,75.0,True
11/201 Wellington Pde S,3002,East Melbourne,Northern Metropolitan,Melbourne,u,630000,Caine,SP,2017-02-25,2017,2,1,1.0,False,1.0,False,1.5,0,1,61.0,True
7/45 Gipps St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,750000,Caine,SP,2016-05-28,2016,5,1,1.0,False,0.0,False,1.5,0,1,46.0,False
9/35 Powlett St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,872000,Dingle,S,2016-05-28,2016,5,2,1.0,True,0.0,False,1.5,0,1,78.0,True
38/22 Agnes St,3002,East Melbourne,Northern Metropolitan,Melbourne,u,765000,Woodards,SP,2016-08-28,2016,8,2,1.0,False,1.0,False,1.5,0,1,70.0,True
14 Clydebank Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,h,810000,Nelson,PI,2016-12-03,2016,12,3,1.0,False,2.0,False,9.8,613,0,124.0,True
10 Beryl St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1245000,Brad,S,2016-05-07,2016,5,3,1.0,False,1.0,False,9.8,64,0,92.0,True
12 Prospect St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1430000,Barry,S,2016-10-08,2016,10,2,1.0,False,1.0,False,9.8,711,0,105.0,True
22 Emerald St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1345000,Nelson,S,2016-12-10,2016,12,4,2.0,False,2.0,False,9.8,740,0,201.0,False
1/410 Buckley St,3040,Essendon West,Western Metropolitan,Moonee Valley,t,800000,Barry,VB,2016-06-12,2016,6,3,3.0,False,2.0,False,9.8,242,0,191.0,True
461 Buckley St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,787500,Nelson,S,2016-11-12,2016,11,3,1.0,False,1.0,False,9.8,556,0,105.0,False
479a Buckley St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,685000,Nelson,S,2016-10-15,2016,10,3,1.0,False,2.0,False,9.8,293,0,118.0,True
4/63 Hampton Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,t,652500,Harcourts,S,2016-10-15,2016,10,4,2.0,False,1.0,False,9.8,179,0,160.0,False
25 Garnet St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1300000,Nelson,S,2016-07-16,2016,7,5,2.0,False,2.0,False,9.8,616,0,184.0,False
51 Clydebank Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,h,925000,Brad,S,2016-09-17,2016,9,3,2.0,False,2.0,False,9.8,544,0,166.0,True
4/426 Buckley St,3040,Essendon West,Western Metropolitan,Moonee Valley,t,730000,Nelson,VB,2016-06-18,2016,6,3,2.0,False,2.0,False,9.8,0,1,118.0,False
2/44 Emerald St,3040,Essendon West,Western Metropolitan,Moonee Valley,u,520000,Nelson,VB,2016-06-18,2016,6,2,1.0,False,2.0,False,9.8,0,1,83.0,True
27 Ruby St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,810000,Paul,SP,2016-08-22,2016,8,3,1.0,False,2.0,False,9.8,368,0,110.0,True
2/45 Hoffmans Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,t,970000,Barry,PI,2016-09-24,2016,9,3,2.0,False,2.0,False,9.8,356,0,223.0,False
50 Ruby St,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1110000,Barry,S,2016-05-28,2016,5,3,2.0,False,2.0,False,9.8,470,0,168.0,True
53 Clydebank Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,h,1115000,Barry,S,2016-07-30,2016,7,3,1.0,False,1.0,False,9.8,688,0,192.0,False
57 Hampton Rd,3040,Essendon West,Western Metropolitan,Moonee Valley,h,820000,Nelson,VB,2016-07-30,2016,7,3,1.0,False,2.0,False,9.8,473,0,131.0,True
3 Lovely St,3060,Fawkner,Northern Metropolitan,Moreland,h,670000,YPA,S,2016-12-03,2016,12,3,1.0,False,3.0,False,12.4,587,0,136.0,False
220 McBryde St,3060,Fawkner,Northern Metropolitan,Moreland,h,645000,YPA,SP,2016-02-04,2016,2,3,1.0,False,4.0,False,12.4,661,0,118.0,True
73 Argyle St,3060,Fawkner,Northern Metropolitan,Moreland,h,687000,YPA,S,2017-03-04,2017,3,3,1.0,False,0.0,False,12.4,684,0,119.0,True
1/71 Lynch Rd,3060,Fawkner,Northern Metropolitan,Moreland,u,333000,hockingstuart,SP,2017-03-04,2017,3,2,1.0,False,1.0,False,12.4,0,1,79.0,False
2A Piper St,3060,Fawkner,Northern Metropolitan,Moreland,t,455000,Brad,S,2017-03-04,2017,3,3,2.0,False,1.0,False,12.4,738,0,138.0,False
1b McDougall St,3060,Fawkner,Northern Metropolitan,Moreland,h,378000,Re,S,2016-06-04,2016,6,2,1.0,False,1.0,False,12.4,215,0,100.0,False
4 Lord St,3060,Fawkner,Northern Metropolitan,Moreland,h,585000,hockingstuart,S,2016-08-06,2016,8,3,1.0,False,1.0,False,12.4,605,0,103.0,False
20 Penn Ct,3060,Fawkner,Northern Metropolitan,Moreland,h,662000,Alexkarbon,SP,2016-05-07,2016,5,3,2.0,False,2.0,False,12.4,620,0,153.0,True
46 Percy St,3060,Fawkner,Northern Metropolitan,Moreland,h,615000,Ray,S,2016-05-07,2016,5,3,1.0,False,2.0,False,12.4,650,0,112.0,False
45 Denys St,3060,Fawkner,Northern Metropolitan,Moreland,h,650000,Brad,SP,2016-11-07,2016,11,3,1.0,False,1.0,False,12.4,589,0,109.0,True
17 James St,3060,Fawkner,Northern Metropolitan,Moreland,h,665000,hockingstuart,S,2016-11-07,2016,11,3,1.0,False,1.0,False,12.4,726,0,123.0,True
84 Lynch Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,640000,hockingstuart,SP,2016-11-07,2016,11,3,1.0,False,4.0,False,12.4,592,0,116.0,True
73 Major Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,526000,Harcourts,S,2016-11-07,2016,11,3,1.0,False,1.0,False,12.4,404,0,101.0,False
13 Mutton Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,540000,Crane,S,2016-11-07,2016,11,3,1.0,False,1.0,False,12.4,614,0,94.0,False
45 Bruce St,3060,Fawkner,Northern Metropolitan,Moreland,h,540000,Brad,VB,2016-10-08,2016,10,4,2.0,False,3.0,False,12.4,254,0,164.0,False
3 Brian St,3060,Fawkner,Northern Metropolitan,Moreland,h,625000,Brad,S,2016-12-10,2016,12,3,1.0,False,2.0,False,12.4,585,0,88.0,False
101 Denys St,3060,Fawkner,Northern Metropolitan,Moreland,h,681000,hockingstuart,S,2016-12-10,2016,12,3,2.0,False,4.0,False,12.4,587,0,153.0,False
159 Jukes Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,690000,hockingstuart,PI,2016-12-10,2016,12,3,2.0,False,2.0,False,12.4,576,0,151.0,True
151 McBryde St,3060,Fawkner,Northern Metropolitan,Moreland,h,640000,Brad,SP,2016-12-10,2016,12,3,1.0,False,2.0,False,12.4,720,0,97.0,False
87 McBryde St,3060,Fawkner,Northern Metropolitan,Moreland,h,660000,Stockdale,S,2016-12-10,2016,12,3,1.0,False,2.0,False,12.4,622,0,117.0,True
53 Queens Pde,3060,Fawkner,Northern Metropolitan,Moreland,h,783000,hockingstuart,S,2016-12-10,2016,12,3,2.0,False,1.0,False,12.4,603,0,115.0,False
18 Pitt St,3060,Fawkner,Northern Metropolitan,Moreland,h,635000,Brad,S,2017-03-11,2017,3,4,2.0,False,2.0,False,12.4,567,0,116.0,False
2/26 Shirley St,3060,Fawkner,Northern Metropolitan,Moreland,t,553500,Ray,S,2016-11-12,2016,11,3,2.0,False,1.0,False,12.4,280,0,142.0,True
13 McDougall St,3060,Fawkner,Northern Metropolitan,Moreland,h,619000,Ray,S,2016-08-13,2016,8,2,1.0,False,2.0,False,12.4,640,0,114.0,False
1/12 Brooks St,3060,Fawkner,Northern Metropolitan,Moreland,t,460000,Eview,SP,2016-10-15,2016,10,3,1.0,False,1.0,False,12.4,314,0,112.0,False
1 Imaroo St,3060,Fawkner,Northern Metropolitan,Moreland,h,570500,Ray,S,2016-10-15,2016,10,4,2.0,False,1.0,False,12.4,430,0,179.0,True
2/79 Queens Pde,3060,Fawkner,Northern Metropolitan,Moreland,u,288000,Brad,S,2016-10-15,2016,10,1,1.0,False,1.0,False,12.4,0,1,46.0,True
62 Dowding Cl,3060,Fawkner,Northern Metropolitan,Moreland,h,615000,Stockdale,S,2016-04-16,2016,4,4,2.0,False,3.0,False,12.4,476,0,194.0,True
39 Lynch Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,751000,Stockdale,S,2016-09-17,2016,9,3,1.0,False,2.0,False,12.4,592,0,103.0,False
250 McBryde St,3060,Fawkner,Northern Metropolitan,Moreland,h,609000,Ray,S,2016-09-17,2016,9,3,1.0,False,4.0,False,12.4,528,0,120.0,False
3 Penn Ct,3060,Fawkner,Northern Metropolitan,Moreland,h,605000,Brad,S,2016-09-17,2016,9,3,1.0,False,2.0,False,12.4,531,0,114.0,True
37 Pitt St,3060,Fawkner,Northern Metropolitan,Moreland,h,691500,hockingstuart,S,2016-09-17,2016,9,3,1.0,False,1.0,False,12.4,646,0,116.0,True
106 Jukes Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,850000,Leased,SP,2017-03-18,2017,3,3,1.0,False,2.0,False,12.4,604,0,117.0,True
6 Lock St,3060,Fawkner,Northern Metropolitan,Moreland,h,752500,hockingstuart,SP,2017-03-18,2017,3,4,1.0,False,2.0,False,12.4,0,1,135.0,False
3 Syndal St,3060,Fawkner,Northern Metropolitan,Moreland,h,650000,Brad,SP,2017-03-18,2017,3,3,1.0,False,3.0,False,12.4,602,0,97.0,False
16 Janice Ct,3060,Fawkner,Northern Metropolitan,Hume,h,538000,Nelson,S,2016-06-18,2016,6,3,1.0,False,4.0,False,12.4,789,0,128.0,True
21 Penn Ct,3060,Fawkner,Northern Metropolitan,Moreland,h,750000,Brad,S,2016-06-18,2016,6,4,2.0,False,1.0,False,12.4,613,0,219.0,False
1 James St,3060,Fawkner,Northern Metropolitan,Moreland,h,650000,Brad,SP,2016-11-19,2016,11,3,1.0,False,1.0,False,12.4,725,0,123.0,True
30 Tucker St,3060,Fawkner,Northern Metropolitan,Moreland,h,771000,hockingstuart,S,2016-11-19,2016,11,4,2.0,False,2.0,False,12.4,647,0,192.0,True
1/11 Brockley Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,400000,Raine,S,2016-05-22,2016,5,3,1.0,False,1.0,False,12.4,285,0,115.0,True
17 Edward St,3060,Fawkner,Northern Metropolitan,Moreland,h,527000,YPA,S,2016-05-22,2016,5,3,1.0,False,1.0,False,12.4,609,0,103.0,False
102a Jukes Rd,3060,Fawkner,Northern Metropolitan,Moreland,t,538000,Luxton,S,2016-05-22,2016,5,3,2.0,False,2.0,False,12.4,217,0,137.0,True
82 Lorne St,3060,Fawkner,Northern Metropolitan,Moreland,h,860000,Nelson,S,2016-05-22,2016,5,2,1.0,False,4.0,False,12.4,1075,0,126.0,True
94 Major Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,515000,hockingstuart,PI,2016-05-22,2016,5,3,1.0,False,1.0,False,12.4,599,0,107.0,False
10 Patricia Dr,3060,Fawkner,Northern Metropolitan,Moreland,h,617000,hockingstuart,SP,2016-04-23,2016,4,3,1.0,False,1.0,False,12.4,540,0,114.0,False
162 Anderson Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,550000,Brad,S,2016-09-24,2016,9,2,1.0,False,1.0,False,12.4,583,0,99.0,True
1/80 Argyle St,3060,Fawkner,Northern Metropolitan,Moreland,u,540000,hockingstuart,S,2016-09-24,2016,9,4,2.0,False,3.0,False,12.4,0,1,120.0,False
41 Murray St,3060,Fawkner,Northern Metropolitan,Moreland,h,643000,Nelson,S,2016-09-24,2016,9,2,1.0,False,2.0,False,12.4,701,0,97.0,True
34a Preston St,3060,Fawkner,Northern Metropolitan,Moreland,h,631000,hockingstuart,S,2016-09-24,2016,9,3,2.0,False,2.0,False,12.4,297,0,133.0,False
89 Marlborough St,3060,Fawkner,Northern Metropolitan,Moreland,h,782000,Brad,S,2017-02-25,2017,2,3,1.0,False,2.0,False,12.4,628,0,109.0,True
256 McBryde St,3060,Fawkner,Northern Metropolitan,Moreland,h,640000,YPA,SP,2017-02-25,2017,2,3,1.0,False,4.0,False,12.4,533,0,135.0,False
1/66 Lorne St,3060,Fawkner,Northern Metropolitan,Moreland,u,470000,Brad,SP,2016-07-26,2016,7,3,1.0,True,0.0,False,12.4,0,1,87.0,True
19 Stanford Cl,3060,Fawkner,Northern Metropolitan,Moreland,h,700500,Stockdale,S,2016-07-26,2016,7,4,2.0,False,2.0,False,12.4,467,0,192.0,True
12 Brockley Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,532000,Nelson,S,2016-06-27,2016,6,3,1.0,False,1.0,False,12.4,614,0,123.0,True
6 Brockley Rd,3060,Fawkner,Northern Metropolitan,Moreland,h,575000,Stockdale,S,2016-06-27,2016,6,2,1.0,False,2.0,False,12.4,621,0,109.0,False
2 Murray St,3060,Fawkner,Northern Metropolitan,Moreland,h,562000,Stockdale,S,2016-06-27,2016,6,4,2.0,False,2.0,False,12.4,374,0,136.0,False
106 William St,3060,Fawkner,Northern Metropolitan,Moreland,h,620000,Stockdale,S,2016-06-27,2016,6,3,1.0,False,2.0,False,12.4,604,0,190.0,False
14 Baird St,3060,Fawkner,Northern Metropolitan,Moreland,h,655000,Brad,S,2016-11-27,2016,11,4,1.0,False,3.0,False,12.4,664,0,159.0,True
12 Selola Ct,3060,Fawkner,Northern Metropolitan,Moreland,h,652500,hockingstuart,PI,2016-11-27,2016,11,3,1.0,False,1.0,False,12.4,592,0,113.0,False
15 Dowding Cl,3060,Fawkner,Northern Metropolitan,Moreland,h,480000,Nelson,S,2016-05-28,2016,5,3,2.0,False,2.0,False,12.4,305,0,155.0,True
1/26 Tucker St,3060,Fawkner,Northern Metropolitan,Moreland,t,492000,Ray,S,2016-08-28,2016,8,3,1.0,False,1.0,False,12.4,208,0,107.0,False
2/11 Dowling St,3060,Fawkner,Northern Metropolitan,Moreland,u,422500,Ray,S,2016-07-30,2016,7,3,2.0,False,1.0,False,12.4,0,1,91.0,False
742 Burwood Rd,3123,Hawthorn East,Southern Metropolitan,Boroondara,h,1550000,Noel,S,2016-12-03,2016,12,2,1.0,False,2.0,False,7.5,432,0,109.0,True
15 Rathmines Rd,3123,Hawthorn East,Southern Metropolitan,Boroondara,h,2151000,Kay,S,2016-12-03,2016,12,3,1.0,False,2.0,False,7.5,780,0,135.0,True
22 Stewart St,3123,Hawthorn East,Southern Metropolitan,Boroondara,h,1140000,Marshall,S,2016-12-03,2016,12,2,1.0,False,0.0,False,7.5,230,0,109.0,True
